,Unnamed: 0,cty_name,iso3numeric,id,year,eiacty,oil_prod32_14,oil_price_2000,oil_value_nom,oil_value_2000,oil_value_2014,gas_prod55_14,gas_price_2000_mboe,gas_price_2000,gas_price_nom,gas_value_nom,gas_value_2000,gas_value_2014,oil_gas_value_nom,oil_gas_value_2000,oil_gas_value_2014,oil_gas_valuePOP_nom,oil_gas_valuePOP_2000,oil_gas_valuePOP_2014,oil_exports,net_oil_exports,net_oil_exports_mt,net_oil_exports_value,net_oil_exports_valuePOP,gas_exports,net_gas_exports_bcf,net_gas_exports_mboe,net_gas_exports_value,net_gas_exports_valuePOP,net_oil_gas_exports_valuePOP,population,pop_maddison,sovereign,mult_nom_2000,mult_nom_2014,mult_2000_2014,oil_price_nom
12033,7069,Portugal,620,PRT,1994,Portugal,0.0,18.26323,0.0,0.0,0.0,0.0,13479751.8853629,2.4898839662,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286.62879,-14274113.742,-1910690143.48297,-190.5414432004,0.0,0.0,0.0,0.0,0.0,-190.5414432004,10027688.0,10027688.0,1,1.1619433198,1.5974089069,1.3747735192,15.8173152
12034,7070,Belarus,112,BLR,1958,Belarus,,12.24772,,,,,13786882.6533849,2.5466149789,0.12,,,,,,,,,,,,,,,,,,,,,7982625.0,7982625.0,0,5.952954,8.18396352,1.3747735192,2.08
12035,7071,Afghanistan,4,AFG,1950,Afghanistan,,12.08303,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,8150368.0,1,7.148022,9.82691136,1.3747735192,1.71
12036,7072,Zambia,894,ZMB,2007,Zambia,0.0,60.1199916104,0.0,0.0,0.0,0.0,31248808.1865621,5.7720577596,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2,-557760.0,-245770525.703245,-21.4133444226,0.0,0.0,0.0,0.0,0.0,-21.4133444226,11477447.0,11477447.0,1,0.8305119079,1.1417657783,1.3747735192,72.3890784
12037,7073,Djibouti,262,DJI,1941,Djibouti,,13.17518,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,11.688936,16.06963968,1.3747735192,1.14
12038,7074,Turkmenistan,795,TKM,1976,Turkmenistan,,38.23404,,,,,17871229.028872,3.3010464135,0.58,,,,,,,,,,,,,,,,,,,,,2594288.0,2594288.0,0,3.025554,4.15945152,1.3747735192,12.8
12039,7075,Tunisia,788,TUN,1959,Tunisia,,12.14371,,,,0.0427263087,14721586.7556743,2.7192668776,0.13,106586.633372274,628999.06,864731.2512669,106586.633372274,628999.06,864731.2512669,0.0252515063,0.1490165627,0.2048640243,,,,,,,,,,,,4221001.0,4074970.0,1,5.901294,8.11294272,1.3747735192,2.08
12040,7076,Thailand,764,THA,1944,Thailand,,11.71031,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,16868000.0,16868000.0,1,9.78096,13.4466048,1.3747735192,1.21
12041,7077,"Bahamas, The",44,BHS,2000,"Bahamas, The",0.0,28.50001,0.0,0.0,0.0,0.0,20051474.2893522,3.7037658228,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290075.0,290075.0,1,1.0,1.3747735192,1.3747735192,28.4954492
12042,7078,Austria,40,AUT,1988,Austria,1175000.0,21.41834,128535317.601675,187098746.331432,257218401.925191,8.3043133725,14635548.3378126,2.7033744726,1.69,83495741.3908293,121538179.776,167087471.12341,212031058.992504,308636926.107432,424305873.048601,27.9249002644,40.6480796749,55.8819035418,0.0,-135.19649,-6732785.202,-1056924802.21371,-139.1990391835,,,,,,,7592903.0,7599791.0,1,1.4556213018,2.0011496196,1.3747735192,14.9238417
12043,7079,Guyana,328,GUY,1986,Guyana,0.0,22.21579,0.0,0.0,0.0,0.0,23632833.4266869,4.3652890295,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,756887.0,756887.0,1,1.5711678832,2.16,1.3747735192,14.43
12044,7080,Pakistan,586,PAK,1996,Pakistan,2850000.0,22.48449,431775056.9202,473879316.772839,651476735.978716,109.0571518305,12412518.0098546,2.2927521097,2.17,1233399702.8007,1353673861.2,1860994977.96193,1665174759.7209,1827553177.97284,2512471713.94064,13.3039686017,14.6012963239,20.0734755315,5.92213,-78.46666,-3907639.668,-643963233.717741,-5.1449654711,0.0,0.0,0.0,0.0,0.0,-5.1449654711,125163762.0,132194115.0,1,1.0975143403,1.508833652,1.3747735192,20.6684884
12045,7081,Colombia,170,COL,1951,Colombia,5245628.0,11.19891,65750275.0404,435451710.540862,598647480.526141,,0.0,,0.07,,,,65750275.0404,435451710.540862,598647480.526141,5.1433679493,34.0635589752,46.8296788476,,,,,,,,,,,,12783506.0,11965000.0,1,6.622812,9.10486656,1.3747735192,1.71
12046,7082,Croatia,191,HRV,1993,Croatia,1895000.0,20.01414,235741939.10997,280932608.406483,386218710.706836,10.7334090857,15124772.6271366,2.7937405063,2.04,136226386.438746,162340371.936,223181244.428809,371968325.548716,443272980.342483,609399955.135646,80.248966771,95.6323327195,131.4727985986,10.64925,-62.59075,-3117019.35,-457235512.119825,-98.6446288525,0.0,-30.72405,-5.7394448569,-86807798.466307,-18.7280358464,-117.3726646988,4635179.0,4486066.0,1,1.1916955017,1.6383114187,1.3747735192,16.9716342
12047,7083,Brazil,76,BRA,2001,Brazil,64500000.0,23.698,11556395226.5138,11236653066.0964,15447853079.2997,92.3588827544,20814444.2019471,3.8446962025,4.0,1977101216.85505,1922398811.64562,2642862979.52229,13533496443.3689,13159051877.7421,18090716058.822,76.4943521587,74.3779076325,102.252777824,20.9589,-398.7811,-19859298.78,-3449364795.347,-19.4965821643,0.0,-162.449,-30.3464900479,-631645323.826419,-3.5702008008,-23.0667829652,176921512.0,178870000.0,1,0.9723320158,1.3367363072,1.3747735192,24.4438911
12048,7084,Cambodia,116,KHM,1999,Cambodia,0.0,18.55794,0.0,0.0,0.0,0.0,11295988.7923191,2.0865147679,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12170566.0,12170566.0,1,1.0336134454,1.4209843938,1.3747735192,17.9700778
12049,7085,Dominican Republic,214,DOM,1964,Dominican Republic,0.0,9.864053,0.0,0.0,0.0,0.0,15889969.7389196,2.9350822785,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3687001.0,3687001.0,1,5.54484,7.6228992,1.3747735192,1.8
12050,7086,Malta,470,MLT,1999,Malta,0.0,18.55794,0.0,0.0,0.0,0.0,11295988.7923191,2.0865147679,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387799.0,387799.0,1,1.0336134454,1.4209843938,1.3747735192,17.9700778
12051,7087,Nicaragua,558,NIC,1957,Nicaragua,,11.47628,,,,,12852184.2618626,2.373964135,0.11,,,,,,,,,,,,,,,,,,,,,1358828.0,1358828.0,1,6.111378,8.40176064,1.3747735192,1.9
12052,7088,Benin,204,BEN,1977,Benin,0.0,39.04015,0.0,0.0,0.0,0.0,22498960.609321,4.1558481013,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3168267.0,3168267.0,1,2.839578,3.90377664,1.3747735192,13.92
12053,7089,Nicaragua,558,NIC,1978,Nicaragua,0.0,36.53513,0.0,0.0,0.0,0.0,20099450.444168,3.7126276371,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2609107.0,2609107.0,1,2.6411042945,3.6309202454,1.3747735192,14.02
12054,7090,Swaziland,748,SWZ,1971,Swaziland,0.0,9.413323,0.0,0.0,0.0,0.0,14018642.7165789,2.5894240506,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,467416.0,467416.0,1,4.246452,5.83790976,1.3747735192,2.24
12055,7091,Jordan,400,JOR,1999,Jordan,2000.0,18.55794,263441.340548,272296.511658857,374346.033589264,1.860354,11295988.7923191,2.0865147679,2.19,20331138.3261446,21014537.9337461,28890230.2687765,20594579.6666926,21286834.4454049,29264576.3023658,4.3466793218,4.4927861898,6.1765634809,0.0,-69.94,-3483012.0,-473748948.114,-99.9891617025,0.0,0.0,0.0,0.0,0.0,-99.9891617025,4738003.0,4842831.0,1,1.0336134454,1.4209843938,1.3747735192,17.9700778
12056,7092,Trinidad and Tobago,780,TTO,1948,Trinidad and Tobago,2747404.0,14.06798,40075557.9268,286460969.723041,393818955.449209,,0.0,,0.07,,,,40075557.9268,286460969.723041,393818955.449209,66.7925965447,477.4349495384,656.3649257487,,,,,,,,,,,,600000.0,600000.0,0,7.148022,9.82691136,1.3747735192,1.99
12057,7093,China,156,CHN,1999,China,160000000.0,18.55794,21075307243.84,21783720932.7086,29947682687.1411,167.1011923896,11295988.7923191,2.0865147679,2.19,1826188702.22361,1887573196.416,2594985645.91602,22901495946.0636,23671294129.1246,32542668333.0571,18.2598168791,18.8735922364,25.946914818,143.73618,-601.00559,-29930078.382,-4071000372.79288,-3.2458893295,106.95501,106.95501,19.9798653518,225692335.086028,0.1799489745,-3.0659403551,1254201841.0,1252735000.0,1,1.0336134454,1.4209843938,1.3747735192,17.9700778
12058,7094,Canada,124,CAN,1948,Canada,1678552.0,14.06798,24484534.4584,175015990.968401,240607349.813562,,0.0,,0.07,,,,24484534.4584,175015990.968401,240607349.813562,1.8577036767,13.2789067503,18.2554893637,,,,,,,,,,,,13180000.0,13180000.0,1,7.148022,9.82691136,1.3747735192,1.99
12059,7095,Tanzania,834,TZA,1958,Tanzania,,12.24772,,,,,13786882.6533849,2.5466149789,0.12,,,,,,,,,,,,,,,,,,,,,9710558.0,9710558.0,0,5.952954,8.18396352,1.3747735192,2.08
12060,7096,Mexico,484,MEX,1964,Mexico,17700000.0,9.864053,233533800.0,1294907555.592,1780204617.19296,44.4775620137,15889969.7389196,2.9350822785,0.15,127460326.079382,706747114.458,971617217.70226,360994126.079382,2001654670.05,2751821834.89522,8.6185733871,47.7886104595,65.6985161773,,,,,,,,,,,,41885601.0,43774575.0,1,5.54484,7.6228992,1.3747735192,1.8
12061,7097,Croatia,191,HRV,1983,Croatia,,50.38642,,,,,31265639.2099653,5.7751666667,2.59,,,,,,,,,,,,,,,,,,,,,4430941.0,4430941.0,0,1.7289156627,2.3768674699,1.3747735192,29.55
12062,7098,Guatemala,320,GTM,1976,Guatemala,13000.0,38.23404,1219712.0,3690304.520448,5073332.93236224,0.0,17871229.028872,3.3010464135,0.58,0.0,0.0,0.0,1219712.0,3690304.520448,5073332.93236224,0.1917376159,0.5801125106,0.7975233177,,,,,,,,,,,,6361360.0,6051000.0,1,3.025554,4.15945152,1.3747735192,12.8
12063,7099,Solomon Islands,90,SLB,1978,Solomon Islands,0.0,36.53513,0.0,0.0,0.0,0.0,20099450.444168,3.7126276371,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,215524.0,215524.0,1,2.6411042945,3.6309202454,1.3747735192,14.02
12064,7100,Gabon,266,GAB,1948,Gabon,,14.06798,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,,0,7.148022,9.82691136,1.3747735192,1.99
12065,7101,Central African Republic,140,CAF,1948,Central African Republic,0.0,14.06798,0.0,0.0,0.0,,0.0,,0.07,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0,7.148022,9.82691136,1.3747735192,1.99
12066,7102,Philippines,608,PHL,1956,Philippines,,12.07436,,,,,13319530.6022402,2.4602890295,0.11,,,,,,,,,,,,,,,,,,,,,25301226.0,25301226.0,1,6.333516,8.70715008,1.3747735192,1.93
12067,7103,Equatorial Guinea,226,GNQ,1975,Equatorial Guinea,0.0,36.43979,0.0,0.0,0.0,0.0,15016188.1005721,2.7736835443,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,213292.0,213292.0,1,3.201198,4.40092224,1.3747735192,11.53
12068,7104,Senegal,686,SEN,1960,Senegal,0.0,10.91287,0.0,0.0,0.0,0.0,15656296.5687308,2.8919198312,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3269808.0,3269808.0,1,5.808306,7.98510528,1.3747735192,1.9
12069,7105,Sudan including South Sudan,736,SDN,1950,Sudan,,12.08303,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,8051151.0,8051151.0,0,7.148022,9.82691136,1.3747735192,1.71
12070,7106,Czechoslovakia,200,CZK,2002,,,23.71533,,,,,19291137.0404127,3.56332173,2.95,,,,,,,,,,,,,,,,,,,,,,,0,0.9571984436,1.3159310728,1.3747735192,25.0232558
12071,7107,Vietnam,704,VNM,1938,Vietnam,0.0,13.66059,0.0,0.0,0.0,,0.0,,0.05,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0,12.214146,16.79168448,1.3747735192,1.13
12072,7108,Cote d'Ivoire,384,CIV,2008,Cote dIvoire (IvoryCoast),2946418.494,77.7856254495,2100461321.34943,1679955409.52226,2309558210.38712,10.5553008862,38316711.6296489,7.0775906513,7.96,505680005.847381,404444420.221358,556019478.893864,2606141327.19681,2084399829.74362,2865577689.28098,126.5651548987,101.2271992195,139.1644729061,41.52,-30.83723,-1535694.054,-875523026.27856,-42.5190707357,0.0,0.0,0.0,0.0,0.0,-42.5190707357,20591302.0,20179602.0,1,0.7998030682,1.0995480788,1.3747735192,97.2559728
12073,7109,Kazakhstan,398,KAZ,1966,Kazakhstan,,9.413322,,,,,16123642.9091083,2.9782447257,0.16,,,,,,,,,,,,,,,,,,,,,12179771.0,12179771.0,0,5.30376,7.2914688,1.3747735192,1.8
12074,7110,Ghana,288,GHA,1936,Ghana,,13.38321,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.420786,17.07576768,1.3747735192,1.09
12075,7111,Eritrea,232,ERI,1947,Eritrea,,14.47537,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,7.704228,10.59156864,1.3747735192,1.9
12076,7112,Peru,604,PER,1996,Peru,5970000.0,22.48449,904455119.23284,992652463.555736,1364672320.6291,5.6203622463,12412518.0098546,2.2927521097,2.17,63564406.4412184,69762847.6047024,95908115.508402,968019525.674058,1062415311.16044,1460580436.1375,40.0594144315,43.9657818043,60.4429925739,37.22,-18.878,-940124.4,-154928703.8103,-6.4113925274,0.0,0.0,0.0,0.0,0.0,-6.4113925274,24164595.0,24402000.0,1,1.0975143403,1.508833652,1.3747735192,20.6684884
12077,7113,Chile,152,CHL,1991,Chile,755000.0,24.95484,110701734.20458,139962104.478918,192416194.924049,27.8533506724,19477222.3879517,3.5976940928,1.64,429090036.593004,542505905.296,745822752.590906,539791770.797584,682468009.774919,938238947.514955,40.2064586797,50.8337164805,69.884847298,0.0,-109.86,-5471028.0,-1000661633.676,-74.5344090135,0.0,0.0,0.0,0.0,0.0,-74.5344090135,13425499.0,13354000.0,1,1.2643171806,1.7381497797,1.3747735192,20.0033852
12078,7114,Ireland,372,IRL,2010,Ireland,0.0,62.7780519037,0.0,0.0,0.0,2.5530643359,19153401.3794631,3.5378801776,4.48,61921656.0659966,48899865.9727988,67226240.8300609,61921656.0659966,48899865.9727988,67226240.8300609,13.8392331915,10.9289171386,15.0247858753,2.32658,-60.58161,-3016964.178,-1388166341.80193,-310.2494173021,0.0,-180.77749,-33.7703667069,-646817388.268377,-144.5610023584,-454.8104196605,4474356.0,,1,0.7897053968,1.0856660674,1.3747735192,79.4955336
12079,7115,Ireland,372,IRL,1951,Ireland,,11.19891,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,2959311.0,2959311.0,1,6.622812,9.10486656,1.3747735192,1.71
12080,7116,Cameroon,120,CMR,1947,Cameroon,,14.47537,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,7.704228,10.59156864,1.3747735192,1.9
12081,7117,Burundi,108,BDI,1974,Burundi,0.0,39.93295,0.0,0.0,0.0,0.0,13216605.4459199,2.4412774262,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3594958.0,3594958.0,1,3.493938,4.80337344,1.3747735192,11.58
12082,7118,North Vietnam,998,VDR,1983,,,50.38642,,,,,31265639.2099653,5.7751666667,2.59,,,,,,,,,,,,,,,,,,,,,56561945.0,57436347.0,0,1.7289156627,2.3768674699,1.3747735192,29.55
12083,7119,Uganda,800,UGA,2003,Uganda,0.0,26.54107,0.0,0.0,0.0,0.0,32052805.6429692,5.9205664557,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26321962.0,26321962.0,1,0.9358695652,1.2866086957,1.3747735192,28.8307031
12084,7120,Czech Republic,203,CZE,1948,Czech Republic,,14.06798,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,,0,7.148022,9.82691136,1.3747735192,1.99
12085,7121,India,356,IND,1955,India,345082.0,12.26506,4881840.5458,31373167.7949459,43131000.296773,,12384826.4999508,2.2876371308,0.1,,,,4881840.5458,31373167.7949459,43131000.296773,0.012271703,0.0788641487,0.1084203432,,,,,,,,,,,,397812800.0,393000000.0,1,6.426504,8.83498752,1.3747735192,1.93
12086,7122,Romania,642,ROM,2003,Romania,5794977.0,26.54107,1224647005.75655,1146109860.82216,1575641486.71077,81.1438755628,32052805.6429692,5.9205664557,4.88,2779114707.00231,2600888872.53151,3575633148.24401,4003761712.75886,3746998733.35367,5151274634.95478,184.1804980971,172.3689226756,236.9682304213,0.0,-104.34,-5196132.0,-1010792763.987,-46.4983503266,0.0,-201.2955,-37.6032594071,-1205289965.31948,-55.4455839508,-101.9439342774,21738250.0,22380273.0,1,0.9358695652,1.2866086957,1.3747735192,28.8307031
12087,7123,Netherlands,528,NLD,1949,Netherlands,589344.0,12.70712,7689406.9056,55520178.3932213,76327671.0342488,,0.0,,0.06,,,,7689406.9056,55520178.3932213,76327671.0342488,0.7723389821,5.5765546799,7.6664997021,,,,,,,,,,,,9956000.0,9956000.0,1,7.220346,9.92634048,1.3747735192,1.78
12088,7124,Cote d'Ivoire,384,CIV,1940,Cote dIvoire (IvoryCoast),,12.37774,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.270972,16.86980736,1.3747735192,1.02
12089,7125,"Korea, Rep.",410,KOR,1960,"Korea, South",0.0,10.91287,0.0,0.0,0.0,0.0,15656296.5687308,2.8919198312,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24784140.0,24784140.0,1,5.808306,7.98510528,1.3747735192,1.9
12090,7126,Iceland,352,ISL,2006,Iceland,0.0,55.369,0.0,0.0,0.0,0.0,31279493.269058,5.77772569,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299388.0,299388.0,1,0.8541666667,1.1742857143,1.3747735192,65.1440625
12091,7127,Bosnia and Herzegovina,70,BIH,2004,Bosnia and Herzegovina,0.0,34.29882,0.0,0.0,0.0,0.0,32865653.3958405,6.0707099156,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.5945,-1.9791189162,-65045036.3278535,-14.9680529824,-14.9680529824,4345591.0,4345591.0,1,0.9115934357,1.2532345156,1.3747735192,38.265
12092,7128,Maldives,462,MDV,1972,Maldives,0.0,10.08942,0.0,0.0,0.0,0.0,13591757.1614495,2.5105727848,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,122681.0,122681.0,1,4.117302,5.66035776,1.3747735192,2.48
12093,7129,Serbia,688,SRB,1994,Serbia,1080000.0,18.26323,125216194.04928,145494120.211107,200021463.660259,5.4822757057,13479751.8853629,2.4898839662,1.85,63600104.2549129,73899716.28,101595373.015459,188816298.304193,219393836.491107,301616836.675718,24.4117790506,28.3651035932,38.9955932883,,,,,,,,,,,,7734639.0,22583240.0,0,1.1619433198,1.5974089069,1.3747735192,15.8173152
12094,7130,Germany,276,DEU,1933,Germany,,8.815239,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,66027000.0,66027000.0,1,13.280064,18.25708032,1.3747735192,0.67
12095,7131,Colombia,170,COL,1997,Colombia,33200000.0,20.3782,4646295723.65,4984997654.90673,6853242769.05923,36.03963316,12932015.0758337,2.3887099156,2.32,434398636.679275,466065079.353091,640733929.301588,5080694360.32927,5451062734.25982,7493976698.36082,126.9622478705,136.2174397713,187.2681290459,344.674,344.674,17164765.2,2563700032.982,64.0646919434,0.0,0.0,0.0,0.0,0.0,64.0646919434,40017363.0,37782000.0,1,1.0728971963,1.4749906542,1.3747735192,19.0925875
12096,7132,Ireland,372,IRL,1978,Ireland,0.0,36.53513,0.0,0.0,0.0,0.0677667273,20099450.444168,3.7126276371,0.91,515721.389665506,1362073.977,1872543.23472167,515721.389665506,1362073.977,1872543.23472167,0.1556190541,0.4110061521,0.5650403741,,,,,,,,,,,,3313999.0,3314000.0,1,2.6411042945,3.6309202454,1.3747735192,14.02
12097,7133,Serbia and Montenegro,891,SCG,1956,,,12.07436,,,,,13319530.6022402,2.4602890295,0.11,,,,,,,,,,,,,,,,,,,,,17507629.0,17507629.0,0,6.333516,8.70715008,1.3747735192,1.93
12098,7134,Mauritius,480,MUS,1987,Mauritius,0.0,27.45986,0.0,0.0,0.0,0.0,16601063.0427361,3.0664303797,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1036272.0,1036272.0,1,1.5158450704,2.083943662,1.3747735192,18.4350394
12099,7135,Germany,276,DEU,1971,Germany,7310630.8,9.413323,120034709.23136,509721631.084927,700751800.560519,98.7468032439,14018642.7165789,2.5894240506,0.18,325988885.32827,1384296154.08,1903093695.30943,446023594.55963,1894017785.16493,2603845495.86994,5.7094801332,24.2450333308,33.3314297944,,,,,,,,,,,,78119826.0,78354709.0,0,4.246452,5.83790976,1.3747735192,2.24
12100,7136,Croatia,191,HRV,1979,Croatia,,74.01507,,,,,23003312.7208218,4.2490084388,1.18,,,,,,,,,,,,,,,,,,,,,4379909.0,4379909.0,0,2.3719008264,3.2608264463,1.3747735192,31.61
12101,7137,Jamaica,388,JAM,1958,Jamaica,,12.24772,,,,,13786882.6533849,2.5466149789,0.12,,,,,,,,,,,,,,,,,,,,,1565755.0,1565755.0,0,5.952954,8.18396352,1.3747735192,2.08
12102,7138,Uzbekistan,860,UZB,2013,Uzbekistan,3486000.0,80.3195300542,2776483736.71897,2052355153.36739,2821523516.76877,393.3828699032,14835996.8499363,2.7403998971,3.7072900048,7895411948.87311,5836227018.70281,8023490357.1407,10671895685.5921,7888582172.0702,10845013873.9095,352.8692626968,260.8382106414,358.5934647759,,,,,,476.7525,476.7525,89.0603512275,,,,30243200.0,,1,0.7391922114,1.0162218779,1.3747735192,108.6585177866
12103,7139,"Venezuela, RB",862,VEN,1937,Venezuela,25400000.0,13.9813,219694760.0,2633446376.34792,3620392342.34089,,0.0,,0.05,,,,219694760.0,2633446376.34792,3620392342.34089,61.6254586255,738.6946357217,1015.5378239385,,,,,,,,,,,,3565000.0,3565000.0,1,11.986842,16.47919296,1.3747735192,1.18
12104,7140,Brunei,96,BRN,1986,Brunei,8176230.0,22.21579,864815381.937,1358770153.00686,1868001224.98392,60.6573497015,23632833.4266869,4.3652890295,1.94,912381838.32381,1433505041.6,1970744770.77943,1777197220.26081,2792275194.60686,3838745995.76335,7734.5781282431,12152.3207452871,16706.6887570052,170.041,170.041,8468041.8,1378822228.79735,6000.8017860991,,,,,,,229773.0,224731.0,1,1.5711678832,2.16,1.3747735192,14.43
12105,7141,Guinea,324,GIN,1939,Guinea,,12.49909,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.38979,17.0331552,1.3747735192,1.02
12106,7142,Peru,604,PER,1999,Peru,5710000.0,18.55794,752125027.26454,777406540.786037,1068757925.89735,2.7200583942,11295988.7923191,2.0865147679,2.19,29726537.781289,30725749.1352819,42240946.2676545,781851565.045829,808132289.921319,1110998872.165,30.6094602068,31.6383496255,43.4955652552,29.07969,-43.24031,-2153367.438,-292894643.674911,-11.466814599,0.0,0.0,0.0,0.0,0.0,-11.466814599,25542808.0,25686000.0,1,1.0336134454,1.4209843938,1.3747735192,17.9700778
12107,7143,Chile,152,CHL,1963,Chile,1804098.0,9.994071,23803269.012,133829833.464238,183985711.120731,12.8522137376,17058352.7221649,3.1508976793,0.16,38994081.670055,219237595.196,301402040.280606,62797350.682055,353067428.660238,485387751.401337,7.6261205505,42.8765663547,58.9455680171,,,,,,,,,,,,8234508.0,8147349.0,1,5.62233,7.7294304,1.3747735192,1.8
12108,7144,Fiji,242,FJI,1939,Fiji,,12.49909,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.38979,17.0331552,1.3747735192,1.02
12109,7145,Norway,578,NOR,1974,Norway,1706000.0,39.93295,144807668.4,505949015.314159,695565308.300887,0.0989359197,13216605.4459199,2.4412774262,0.3,374247.343541872,1307597.015,1797649.74995958,145181915.743542,507256612.329159,697362958.050847,36.4228405034,127.2591465028,174.9525046835,,,,,,,,,,,,3986013.0,3985258.0,1,3.493938,4.80337344,1.3747735192,11.58
12110,7146,"Egypt, Arab Rep.",818,EGY,1945,Egypt,1284973.0,9.933396,9889794.6945,94551817.3277338,129987334.650978,,0.0,,0.05,,,,9889794.6945,94551817.3277338,129987334.650978,,,,,,,,,,,,,,,,,1,9.560544,13.14358272,1.3747735192,1.05
12111,7147,"Yemen, Rep.",887,YEM,1952,Yemen,,10.95621,,,,,0.0,,0.08,,,,,,,,,,,,,,,,,,,,,4963829.0,4963829.0,0,6.48333,8.9131104,1.3747735192,1.71
12112,7148,Hungary,348,HUN,1965,Hungary,1802000.0,9.708031,23775588.0,129620986.988976,178199500.440315,7.4170420361,16590994.960253,3.0645706751,0.16,22571432.0640032,123056107.041,169174277.331349,46347020.0640032,252677094.029976,347373777.771663,4.5710181248,24.9205143056,34.2600631513,,,,,,,,,,,,10139321.0,10152934.0,1,5.451852,7.49506176,1.3747735192,1.8
12113,7149,Tunisia,788,TUN,2006,Tunisia,3806630.328,55.369,1817688738.13193,1552609130.48769,2134485918.20635,21.1106017724,31279493.269058,5.77772569,6.39,773068010.981407,660328926.046618,907802721.466738,2590756749.11334,2212938056.53431,3042288639.67309,258.2525723129,220.5907388506,303.2623063445,53.8001,30.1801,1502968.98,609930314.2685,60.7992520507,0.0,-45.9095,-8.5761819701,-268258626.206439,-26.7406348692,34.0586171815,10031872.0,10179726.0,1,0.8541666667,1.1742857143,1.3747735192,65.1440625
12114,7150,Bolivia,68,BOL,2012,Bolivia,2070747.744,83.7544654913,1694987618.76147,1271273935.51541,1747713742.14968,125.6740511765,10800827.7291659,1.9950521355,2.66,1809797740.11002,1357383776.784,1866095271.66513,3504785358.87148,2628657712.2994,3613809013.81482,333.9072213523,250.4369605341,344.2941015621,0.0,0.0,0.0,0.0,0.0,515.599,515.599,96.3171205867,1040304626.82658,99.1116977889,99.1116977889,10496285.0,,1,0.7500195998,1.0311070847,1.3747735192,111.669702381
