,oil_price_2000
11992,26.54107
11993,9.708031
11994,8.347174
11995,80.3195300542
11996,10.23677
11997,18.26323
11998,8.347174
11999,60.1199916104
12000,9.994071
12001,8.797903
12002,8.815239
12003,13.38321
12004,34.29882
12005,23.38595
12006,11.19891
12007,36.43979
12008,13.9813
12009,9.933396
12010,12.58577
12011,39.93295
12012,22.48449
12013,34.29882
12014,14.06798
12015,80.3195300542
12016,10.12409
12017,8.347174
12018,14.06798
12019,19.09535
12020,13.17518
12021,24.86816
12022,12.08303
12023,12.71579
12024,12.21305
12025,13.38321
12026,45.81844
12027,22.48449
12028,20.01414
12029,9.708031
12030,13.61725
12031,34.29882
12032,26.54107
12033,18.26323
12034,12.24772
12035,12.08303
12036,60.1199916104
12037,13.17518
12038,38.23404
12039,12.14371
12040,11.71031
12041,28.50001
12042,21.41834
12043,22.21579
12044,22.48449
12045,11.19891
12046,20.01414
12047,23.698
12048,18.55794
12049,9.864053
12050,18.55794
12051,11.47628
12052,39.04015
12053,36.53513
12054,9.413323
12055,18.55794
12056,14.06798
12057,18.55794
12058,14.06798
12059,12.24772
12060,9.864053
12061,50.38642
12062,38.23404
12063,36.53513
12064,14.06798
12065,14.06798
12066,12.07436
12067,36.43979
12068,10.91287
12069,12.08303
12070,23.71533
12071,13.66059
12072,77.7856254495
12073,9.413322
12074,13.38321
12075,14.47537
12076,22.48449
12077,24.95484
12078,62.7780519037
12079,11.19891
12080,14.47537
12081,39.93295
12082,50.38642
12083,26.54107
12084,14.06798
12085,12.26506
12086,26.54107
12087,12.70712
12088,12.37774
12089,10.91287
12090,55.369
12091,34.29882
12092,10.08942
12093,18.26323
12094,8.815239
12095,20.3782
12096,36.53513
12097,12.07436
12098,27.45986
12099,9.413323
12100,74.01507
12101,12.24772
12102,80.3195300542
12103,13.9813
12104,22.21579
12105,12.49909
12106,18.55794
12107,9.994071
12108,12.49909
12109,39.93295
12110,9.933396
12111,10.95621
12112,9.708031
12113,55.369
12114,83.7544654913
12115,12.71579
12116,43.43477
12117,38.23404
12118,12.21305
12119,9.161955
12120,77.7856254495
12121,8.815239
12122,11.81433
12123,10.91287
12124,24.95484
12125,10.12409
12126,75.97401
12127,71.9725878669
12128,8.797903
12129,9.933396
12130,12.14371
12131,11.19891
12132,58.02282
12133,11.19891
12134,19.09535
12135,9.413323
12136,9.768706
12137,13.38321
12138,9.413322
12139,22.48449
12140,12.14371
12141,9.768706
12142,24.95484
12143,85.1707083947
12144,13.17518
12145,9.161955
12146,9.161955
12147,10.95621
12148,7.879107
12149,38.23404
12150,50.38642
12151,27.45986
12152,67.14143
12153,10.91287
12154,39.04015
12155,12.03969
12156,13.66059
12157,12.27372
12158,26.54107
12159,28.50001
12160,12.08303
12161,12.42108
12162,9.933396
12163,12.03969
12164,8.797903
12165,47.25731
12166,47.25731
12167,19.09535
12168,83.7544654913
12169,12.14371
12170,85.1707083947
12171,36.53513
12172,30.875
12173,27.45986
12174,23.71533
12175,9.933396
12176,11.47628
12177,14.06798
12178,47.25731
12179,38.23404
12180,23.38595
12181,23.698
12182,9.413323
12183,14.06798
12184,18.55794
12185,12.70712
12186,18.55794
12187,28.50001
12188,12.21305
12189,80.3195300542
12190,26.54107
12191,9.864053
12192,13.9813
12193,13.66059
12194,71.9725878669
12195,10.86086
12196,11.81433
12197,75.97401
12198,12.26506
12199,50.38642
12200,9.864053
12201,60.1199916104
12202,12.14371
12203,71.9725878669
12204,12.21305
12205,9.864053
12206,55.369
12207,23.698
12208,45.81844
12209,12.14371
12210,8.815239
12211,45.81844
12212,60.1199916104
12213,23.71533
12214,12.37774
12215,10.91287
12216,12.21305
12217,12.14371
12218,22.21579
12219,28.50001
12220,7.879107
12221,9.413323
12222,50.38642
12223,20.3782
12224,12.03969
12225,18.26323
12226,85.1707083947
12227,12.42108
12228,9.933396
12229,22.21579
12230,9.413322
12231,12.07436
12232,12.03969
12233,12.03969
12234,12.21305
12235,14.06798
12236,39.93295
12237,20.01414
12238,58.02282
12239,18.26323
12240,49.5009802438
12241,71.9725878669
12242,11.71031
12243,7.879107
12244,8.797903
12245,12.24772
12246,27.45986
12247,18.55794
12248,71.9725878669
12249,11.47628
12250,47.25731
12251,80.3195300542
12252,22.21579
12253,9.994071
12254,11.71031
12255,10.12409
12256,13.38321
12257,11.47628
12258,13.9813
12259,7.879107
12260,60.1199916104
12261,14.47537
12262,8.797903
12263,20.3782
12264,9.413322
12265,24.95484
12266,24.86816
12267,9.413323
12268,20.3782
12269,9.994071
12270,14.47537
12271,12.14371
12272,9.161955
12273,12.49909
12274,26.54107
12275,8.815239
12276,19.09535
12277,14.06798
12278,43.43477
12279,74.01507
12280,13.38321
12281,55.369
12282,8.347174
12283,13.38321
12284,28.50001
12285,75.97401
12286,80.3195300542
12287,8.815239
12288,45.81844
12289,85.1707083947
12290,9.413323
12291,9.994071
12292,13.61725
12293,18.55794
12294,85.1707083947
12295,27.45986
12296,26.54107
12297,10.08942
12298,8.815239
12299,39.04015
12300,39.04015
12301,12.37774
12302,13.9813
12303,75.97401
12304,20.01414
12305,12.26506
12306,12.37774
12307,11.81433
12308,12.37774
12309,60.1199916104
12310,13.17518
12311,85.1707083947
12312,14.06798
12313,12.03969
12314,13.9813
12315,9.864053
12316,71.9725878669
12317,19.09535
12318,55.369
12319,12.49909
12320,23.71533
12321,10.86086
12322,47.25731
12323,12.03969
12324,39.04015
12325,13.61725
12326,12.21305
12327,8.815239
12328,60.1199916104
12329,34.29882
12330,13.17518
12331,58.02282
12332,10.12409
12333,11.47628
12334,30.875
12335,67.14143
12336,14.47537
12337,20.01414
12338,23.71533
12339,11.47628
12340,11.81433
12341,13.17518
12342,12.37774
12343,12.26506
12344,20.3782
12345,36.53513
12346,13.9813
12347,8.347174
12348,18.55794
12349,39.93295
12350,30.875
12351,75.97401
12352,77.7856254495
12353,39.04015
12354,9.161955
12355,83.7544654913
12356,58.02282
12357,12.37774
12358,19.09535
12359,28.50001
12360,23.71533
12361,71.9725878669
12362,26.54107
12363,11.19891
12364,60.1199916104
12365,34.29882
12366,10.86086
12367,39.93295
12368,9.413323
12369,13.17518
12370,38.23404
12371,85.1707083947
12372,13.9813
12373,22.48449
12374,12.71579
12375,12.24772
12376,49.5009802438
12377,45.81844
12378,75.97401
12379,11.71031
12380,14.06798
12381,11.81433
12382,71.9725878669
12383,47.25731
12384,23.698
12385,36.43979
12386,9.413323
12387,12.03969
12388,11.81433
12389,12.07436
12390,14.47537
12391,10.95621
12392,10.23677
12393,26.54107
12394,9.864053
12395,9.994071
12396,75.97401
12397,24.95484
12398,80.3195300542
12399,9.864053
12400,11.81433
12401,60.1199916104
12402,55.369
12403,43.43477
12404,10.86086
12405,13.61725
12406,8.797903
12407,12.14371
12408,12.08303
12409,39.04015
12410,27.45986
12411,11.71031
12412,8.797903
12413,23.38595
12414,30.875
12415,12.07436
12416,49.5009802438
12417,23.38595
12418,26.54107
12419,23.71533
12420,19.09535
12421,12.14371
12422,12.24772
12423,8.815239
12424,10.12409
12425,60.1199916104
12426,13.9813
12427,14.06798
12428,19.09535
12429,13.9813
12430,30.875
12431,9.768706
12432,39.04015
12433,10.86086
12434,10.23677
12435,38.23404
12436,22.48449
12437,11.19891
12438,60.1199916104
12439,12.14371
12440,9.413322
12441,9.708031
12442,13.66059
12443,12.24772
12444,83.7544654913
12445,9.768706
12446,12.70712
12447,9.708031
12448,67.14143
12449,9.708031
12450,26.54107
12451,12.08303
12452,12.07436
12453,24.95484
12454,47.25731
12455,20.3782
12456,8.815239
12457,12.03969
12458,12.21305
12459,23.38595
12460,10.12409
12461,11.19891
12462,13.17518
12463,9.413322
12464,9.864053
12465,23.71533
12466,39.04015
12467,83.7544654913
12468,80.3195300542
12469,24.95484
12470,9.994071
12471,60.1199916104
12472,10.91287
12473,67.14143
12474,83.7544654913
12475,22.48449
12476,71.9725878669
12477,21.41834
12478,22.21579
12479,12.14371
12480,10.95621
12481,12.49909
12482,10.86086
12483,71.9725878669
12484,8.815239
12485,45.81844
12486,71.9725878669
12487,50.38642
12488,12.27372
12489,27.45986
12490,58.02282
12491,9.161955
12492,12.14371
12493,20.01414
12494,9.994071
12495,10.91287
12496,18.55794
12497,8.797903
12498,24.86816
12499,28.50001
12500,10.91287
12501,12.21305
12502,13.66059
12503,47.25731
12504,9.413322
12505,12.03969
12506,9.413323
12507,23.698
12508,12.37774
12509,85.1707083947
12510,24.86816
12511,13.17518
12512,80.3195300542
12513,85.1707083947
12514,10.86086
12515,13.9813
12516,20.01414
12517,74.01507
12518,71.9725878669
12519,28.50001
12520,12.58577
12521,83.7544654913
12522,12.49909
12523,12.42108
12524,11.19891
12525,12.42108
12526,10.95621
12527,12.37774
12528,10.86086
12529,22.48449
12530,19.09535
12531,11.81433
12532,7.879107
12533,24.95484
12534,27.45986
12535,12.71579
12536,10.91287
12537,30.875
12538,11.47628
12539,10.08942
12540,13.9813
12541,74.01507
12542,45.81844
12543,9.413322
12544,14.06798
12545,9.994071
12546,39.93295
12547,43.43477
12548,36.53513
12549,8.347174
12550,10.86086
12551,14.47537
12552,11.81433
12553,23.38595
12554,80.3195300542
12555,9.413323
12556,23.698
12557,12.24772
12558,12.42108
12559,12.37774
12560,9.994071
12561,74.01507
12562,12.37774
12563,12.03969
12564,8.797903
12565,9.413323
12566,43.43477
12567,55.369
12568,12.27372
12569,62.7780519037
12570,12.49909
12571,75.97401
12572,9.413323
12573,39.04015
12574,22.48449
12575,22.48449
12576,12.42108
12577,13.66059
12578,9.933396
12579,12.37774
12580,9.413323
12581,12.49909
12582,18.55794
12583,9.768706
12584,12.71579
12585,20.3782
12586,10.91287
12587,20.01414
12588,18.26323
12589,45.81844
12590,19.09535
12591,12.58577
12592,39.93295
12593,74.01507
12594,18.26323
12595,55.369
12596,24.86816
12597,55.369
12598,12.03969
12599,13.17518
12600,12.14371
12601,12.24772
12602,11.71031
12603,9.864053
12604,21.41834
12605,13.66059
12606,36.53513
12607,9.413322
12608,12.21305
12609,49.5009802438
12610,10.95621
12611,9.413323
12612,85.1707083947
12613,12.70712
12614,12.58577
12615,8.347174
12616,36.43979
12617,12.49909
12618,18.26323
12619,12.08303
12620,30.875
12621,10.12409
12622,10.08942
12623,8.797903
12624,67.14143
12625,60.1199916104
12626,77.7856254495
12627,12.37774
12628,12.14371
12629,67.14143
12630,45.81844
12631,22.48449
12632,12.26506
12633,23.71533
12634,27.45986
12635,13.38321
12636,8.347174
12637,49.5009802438
12638,9.864053
12639,34.29882
12640,67.14143
12641,27.45986
12642,19.09535
12643,39.04015
12644,39.04015
12645,8.347174
12646,27.45986
12647,39.93295
12648,13.38321
12649,10.91287
12650,12.42108
12651,43.43477
12652,22.48449
12653,8.797903
12654,9.413323
12655,21.41834
12656,50.38642
12657,45.81844
12658,77.7856254495
12659,12.08303
12660,13.66059
12661,20.01414
12662,10.08942
12663,38.23404
12664,9.768706
12665,21.41834
12666,11.81433
12667,10.08942
12668,19.09535
12669,60.1199916104
12670,12.70712
12671,20.01414
12672,38.23404
12673,23.698
12674,20.3782
12675,13.38321
12676,13.66059
12677,12.37774
12678,77.7856254495
12679,50.38642
12680,12.58577
12681,10.23677
12682,20.3782
12683,12.26506
12684,24.95484
12685,77.7856254495
12686,22.21579
12687,11.47628
12688,12.27372
12689,11.19891
12690,10.23677
12691,14.06798
12692,8.797903
12693,8.347174
12694,14.47537
12695,9.864053
12696,13.9813
12697,39.93295
12698,28.50001
12699,62.7780519037
12700,34.29882
12701,9.413322
12702,24.86816
12703,8.815239
12704,8.815239
12705,11.47628
12706,39.04015
12707,27.45986
12708,30.875
12709,13.9813
12710,23.71533
12711,13.38321
12712,36.43979
12713,24.86816
12714,58.02282
12715,12.24772
12716,47.25731
12717,13.61725
12718,8.347174
12719,22.48449
12720,60.1199916104
12721,12.70712
12722,77.7856254495
12723,11.19891
12724,12.71579
12725,19.09535
12726,12.37774
12727,12.21305
12728,23.698
12729,23.71533
12730,10.95621
12731,12.08303
12732,27.45986
12733,20.01414
12734,24.86816
12735,39.04015
12736,74.01507
12737,19.09535
12738,62.7780519037
12739,39.93295
12740,13.66059
12741,9.161955
12742,9.161955
12743,49.5009802438
12744,18.26323
12745,80.3195300542
12746,9.768706
12747,36.53513
12748,9.768706
12749,22.21579
12750,47.25731
12751,13.9813
12752,43.43477
12753,18.26323
12754,80.3195300542
12755,45.81844
12756,21.41834
12757,23.698
12758,12.58577
12759,23.698
12760,13.61725
12761,23.71533
12762,26.54107
12763,9.933396
12764,13.61725
12765,62.7780519037
12766,9.413322
12767,12.27372
12768,10.91287
12769,19.09535
12770,12.58577
12771,85.1707083947
12772,12.71579
12773,12.08303
12774,23.38595
12775,10.86086
12776,12.14371
12777,19.09535
12778,8.815239
12779,20.01414
12780,24.95484
12781,18.55794
12782,71.9725878669
12783,18.26323
12784,13.61725
12785,58.02282
12786,9.994071
12787,71.9725878669
12788,49.5009802438
12789,14.47537
12790,14.06798
12791,10.23677
12792,9.768706
12793,10.08942
12794,18.26323
12795,26.54107
12796,23.71533
12797,12.58577
12798,7.879107
12799,9.994071
12800,22.48449
12801,49.5009802438
12802,45.81844
12803,23.698
12804,43.43477
12805,71.9725878669
12806,34.29882
12807,10.23677
12808,11.19891
12809,24.95484
12810,26.54107
12811,67.14143
12812,30.875
12813,30.875
12814,10.95621
12815,19.09535
12816,43.43477
12817,14.06798
12818,20.3782
12819,83.7544654913
12820,13.9813
12821,30.875
12822,10.23677
12823,12.21305
12824,67.14143
12825,38.23404
12826,11.81433
12827,9.413323
12828,12.07436
12829,10.95621
12830,55.369
12831,22.21579
12832,8.797903
12833,9.768706
12834,12.71579
12835,24.86816
12836,39.93295
12837,9.161955
12838,8.797903
12839,8.815239
12840,12.08303
12841,67.14143
12842,9.708031
12843,13.17518
12844,13.61725
12845,19.09535
12846,12.14371
12847,24.95484
12848,26.54107
12849,11.81433
12850,58.02282
12851,45.81844
12852,36.53513
12853,9.994071
12854,30.875
12855,9.708031
12856,14.47537
12857,12.21305
12858,12.58577
12859,77.7856254495
12860,18.55794
12861,13.17518
12862,23.38595
12863,77.7856254495
12864,12.07436
12865,14.47537
12866,12.27372
12867,55.369
12868,12.03969
12869,34.29882
12870,11.19891
12871,24.86816
12872,13.61725
12873,77.7856254495
12874,21.41834
12875,55.369
12876,18.55794
12877,74.01507
12878,19.09535
12879,10.12409
12880,8.815239
12881,10.23677
12882,9.413322
12883,77.7856254495
12884,60.1199916104
12885,22.21579
12886,36.53513
12887,38.23404
12888,10.95621
12889,20.01414
12890,47.25731
12891,8.347174
12892,9.994071
12893,30.875
12894,43.43477
12895,49.5009802438
12896,20.01414
12897,62.7780519037
12898,13.66059
12899,12.37774
12900,12.58577
12901,12.26506
12902,18.26323
12903,18.26323
12904,58.02282
12905,23.71533
12906,10.23677
12907,19.09535
12908,30.875
12909,62.7780519037
12910,14.06798
12911,9.161955
12912,75.97401
12913,20.01414
12914,8.347174
12915,11.19891
12916,50.38642
12917,9.994071
12918,24.86816
12919,8.797903
12920,27.45986
12921,12.03969
12922,39.93295
12923,12.03969
12924,9.708031
12925,12.21305
12926,38.23404
12927,22.48449
12928,60.1199916104
12929,22.21579
12930,47.25731
12931,13.61725
12932,39.04015
12933,38.23404
12934,18.55794
12935,67.14143
12936,9.933396
12937,11.19891
12938,9.933396
12939,20.01414
12940,85.1707083947
12941,11.81433
12942,7.879107
12943,12.71579
12944,13.9813
12945,23.71533
12946,12.26506
12947,10.12409
12948,10.08942
12949,12.27372
12950,7.879107
12951,12.24772
12952,12.03969
12953,12.03969
12954,38.23404
12955,8.347174
12956,13.38321
12957,8.797903
12958,14.06798
12959,62.7780519037
12960,8.347174
12961,12.37774
12962,13.61725
12963,12.70712
12964,23.38595
12965,11.19891
12966,12.58577
12967,10.86086
12968,28.50001
12969,9.864053
12970,39.93295
12971,10.86086
12972,67.14143
12973,74.01507
12974,49.5009802438
12975,36.53513
12976,10.95621
12977,12.49909
12978,9.708031
12979,13.66059
12980,12.24772
12981,71.9725878669
12982,12.08303
12983,83.7544654913
12984,12.49909
12985,26.54107
12986,12.03969
12987,18.55794
12988,13.61725
12989,36.43979
12990,39.93295
12991,49.5009802438
12992,38.23404
12993,13.38321
12994,13.61725
12995,23.38595
12996,10.86086
12997,11.47628
12998,49.5009802438
12999,39.04015
13000,55.369
13001,27.45986
13002,9.933396
13003,23.38595
13004,10.08942
13005,30.875
13006,13.61725
13007,60.1199916104
13008,21.41834
13009,36.53513
13010,10.23677
13011,45.81844
13012,8.347174
13013,13.66059
13014,12.70712
13015,13.17518
13016,18.26323
13017,12.14371
13018,80.3195300542
13019,9.864053
13020,38.23404
13021,58.02282
13022,10.95621
13023,13.66059
13024,77.7856254495
13025,77.7856254495
13026,12.49909
13027,30.875
13028,67.14143
13029,23.71533
13030,11.71031
13031,12.70712
13032,9.768706
13033,11.47628
13034,75.97401
13035,50.38642
13036,8.815239
13037,9.413322
13038,13.17518
13039,77.7856254495
13040,12.21305
13041,36.43979
13042,18.55794
13043,7.879107
13044,22.21579
13045,9.994071
13046,13.9813
13047,45.81844
13048,20.3782
13049,75.97401
13050,74.01507
13051,14.47537
13052,67.14143
13053,12.26506
13054,11.19891
13055,11.19891
13056,58.02282
13057,13.66059
13058,60.1199916104
13059,22.48449
13060,13.61725
13061,22.21579
13062,12.21305
13063,43.43477
13064,12.27372
13065,12.71579
13066,13.17518
13067,47.25731
13068,10.95621
13069,8.815239
13070,12.24772
13071,13.61725
13072,14.06798
13073,22.21579
13074,83.7544654913
13075,49.5009802438
13076,39.93295
13077,83.7544654913
13078,7.879107
13079,11.19891
13080,13.9813
13081,12.26506
13082,36.43979
13083,38.23404
13084,24.95484
13085,12.49909
13086,27.45986
13087,13.9813
13088,36.43979
13089,8.347174
13090,8.347174
13091,8.815239
13092,23.71533
13093,12.03969
13094,67.14143
13095,7.879107
13096,11.81433
13097,77.7856254495
13098,11.47628
13099,11.71031
13100,36.43979
13101,7.879107
13102,12.07436
13103,12.42108
13104,12.21305
13105,12.07436
13106,85.1707083947
13107,9.864053
13108,12.14371
13109,7.879107
13110,34.29882
13111,55.369
13112,9.413322
13113,39.93295
13114,43.43477
13115,11.81433
13116,9.864053
13117,27.45986
13118,10.91287
13119,38.23404
13120,20.01414
13121,12.70712
13122,10.86086
13123,14.06798
13124,50.38642
13125,20.01414
13126,30.875
13127,36.53513
13128,85.1707083947
13129,10.23677
13130,13.61725
13131,9.708031
13132,83.7544654913
13133,14.06798
13134,80.3195300542
13135,13.66059
13136,55.369
13137,12.14371
13138,47.25731
13139,23.71533
13140,83.7544654913
13141,85.1707083947
13142,12.08303
13143,21.41834
13144,10.91287
13145,12.07436
13146,12.58577
13147,55.369
13148,39.04015
13149,10.95621
13150,12.14371
13151,8.815239
13152,24.95484
13153,50.38642
13154,9.933396
13155,20.01414
13156,23.38595
13157,13.61725
13158,12.42108
13159,80.3195300542
13160,18.26323
13161,28.50001
13162,20.3782
13163,14.06798
13164,12.08303
13165,12.71579
13166,60.1199916104
13167,12.27372
13168,8.347174
13169,80.3195300542
13170,62.7780519037
13171,27.45986
13172,20.3782
13173,43.43477
13174,9.768706
13175,12.03969
13176,22.21579
13177,10.12409
13178,50.38642
13179,12.42108
13180,85.1707083947
13181,9.413323
13182,11.81433
13183,34.29882
13184,36.53513
13185,75.97401
13186,23.38595
13187,11.81433
13188,83.7544654913
13189,27.45986
13190,12.07436
13191,18.55794
13192,77.7856254495
13193,11.71031
13194,36.53513
13195,11.71031
13196,9.768706
13197,12.07436
13198,71.9725878669
13199,13.66059
13200,10.95621
13201,22.48449
13202,20.3782
13203,7.879107
13204,60.1199916104
13205,34.29882
13206,12.58577
13207,12.08303
13208,49.5009802438
13209,9.768706
13210,47.25731
13211,12.21305
13212,10.12409
13213,10.08942
13214,23.698
13215,36.53513
13216,13.66059
13217,9.768706
13218,34.29882
13219,13.61725
13220,38.23404
13221,27.45986
13222,22.21579
13223,85.1707083947
13224,60.1199916104
13225,13.61725
13226,50.38642
13227,10.91287
13228,80.3195300542
13229,13.17518
13230,21.41834
13231,14.47537
13232,22.48449
13233,38.23404
13234,11.81433
13235,36.53513
13236,45.81844
13237,18.26323
13238,27.45986
13239,12.21305
13240,24.95484
13241,13.61725
13242,11.71031
13243,9.933396
13244,49.5009802438
13245,27.45986
13246,12.07436
13247,18.55794
13248,9.161955
13249,34.29882
13250,9.161955
13251,13.38321
13252,39.93295
13253,12.03969
13254,49.5009802438
13255,14.06798
13256,9.768706
13257,23.38595
13258,12.14371
13259,12.71579
13260,55.369
13261,19.09535
13262,26.54107
13263,20.01414
13264,9.933396
13265,60.1199916104
13266,9.768706
13267,49.5009802438
13268,12.21305
13269,11.71031
13270,30.875
13271,60.1199916104
13272,55.369
13273,55.369
13274,10.91287
13275,67.14143
13276,85.1707083947
13277,12.70712
13278,19.09535
13279,7.879107
13280,12.58577
13281,12.21305
13282,12.08303
13283,45.81844
13284,19.09535
13285,23.38595
13286,12.08303
13287,71.9725878669
13288,10.23677
13289,13.38321
13290,26.54107
13291,12.71579
13292,12.58577
13293,13.9813
13294,7.879107
13295,28.50001
13296,14.47537
13297,12.27372
13298,20.3782
13299,74.01507
13300,8.815239
13301,13.66059
13302,7.879107
13303,12.27372
13304,30.875
13305,67.14143
13306,9.994071
13307,39.93295
13308,85.1707083947
13309,12.14371
13310,75.97401
13311,45.81844
13312,9.864053
13313,10.23677
13314,11.71031
13315,20.3782
13316,22.21579
13317,10.08942
13318,62.7780519037
13319,9.161955
13320,12.70712
13321,21.41834
13322,20.3782
13323,18.55794
13324,43.43477
13325,21.41834
13326,12.03969
13327,10.91287
13328,83.7544654913
13329,23.38595
13330,10.23677
13331,23.38595
13332,55.369
13333,47.25731
13334,43.43477
13335,74.01507
13336,13.17518
13337,36.53513
13338,39.93295
13339,10.95621
13340,8.797903
13341,75.97401
13342,13.61725
13343,9.413323
13344,62.7780519037
13345,12.14371
13346,10.86086
13347,75.97401
13348,49.5009802438
13349,20.3782
13350,12.70712
13351,21.41834
13352,14.47537
13353,28.50001
13354,13.61725
13355,80.3195300542
13356,23.71533
13357,20.01414
13358,11.47628
13359,23.38595
13360,50.38642
13361,34.29882
13362,9.768706
13363,9.708031
13364,39.93295
13365,12.21305
13366,80.3195300542
13367,12.14371
13368,7.879107
13369,24.86816
13370,12.37774
13371,10.86086
13372,11.81433
13373,10.12409
13374,38.23404
13375,13.17518
13376,39.93295
13377,11.19891
13378,9.413322
13379,30.875
13380,13.66059
13381,36.53513
13382,12.27372
13383,9.413323
13384,24.95484
13385,39.93295
13386,71.9725878669
13387,28.50001
13388,13.9813
13389,10.95621
13390,8.797903
13391,38.23404
13392,21.41834
13393,9.413322
13394,12.70712
13395,49.5009802438
13396,22.48449
13397,62.7780519037
13398,11.19891
13399,24.86816
13400,12.49909
13401,9.413322
13402,11.81433
13403,50.38642
13404,12.49909
13405,23.698
13406,8.815239
13407,11.19891
13408,34.29882
13409,67.14143
13410,83.7544654913
13411,13.17518
13412,67.14143
13413,45.81844
13414,28.50001
13415,12.03969
13416,38.23404
13417,12.42108
13418,18.26323
13419,9.161955
13420,13.9813
13421,14.47537
13422,10.08942
13423,12.27372
13424,39.04015
13425,71.9725878669
13426,77.7856254495
13427,12.21305
13428,18.26323
13429,24.86816
13430,9.768706
13431,18.55794
13432,13.61725
13433,13.38321
13434,30.875
13435,10.95621
13436,12.58577
13437,22.48449
13438,83.7544654913
13439,12.08303
13440,12.07436
13441,12.49909
13442,20.01414
13443,71.9725878669
13444,21.41834
13445,62.7780519037
13446,13.66059
13447,10.86086
13448,49.5009802438
13449,12.42108
13450,12.58577
13451,39.04015
13452,9.413322
13453,8.797903
13454,34.29882
13455,12.70712
13456,10.12409
13457,11.71031
13458,26.54107
13459,85.1707083947
13460,24.86816
13461,49.5009802438
13462,24.86816
13463,22.48449
13464,12.71579
13465,10.12409
13466,12.21305
13467,10.86086
13468,9.413323
13469,85.1707083947
13470,38.23404
13471,10.23677
13472,12.71579
13473,10.91287
13474,10.23677
13475,8.797903
13476,36.43979
13477,9.161955
13478,12.37774
13479,9.413322
13480,24.95484
13481,60.1199916104
13482,9.994071
13483,13.17518
13484,74.01507
13485,19.09535
13486,22.48449
13487,18.26323
13488,8.797903
13489,39.93295
13490,9.161955
13491,75.97401
13492,49.5009802438
13493,10.91287
13494,12.07436
13495,10.12409
13496,8.347174
13497,14.06798
13498,12.07436
13499,67.14143
13500,9.994071
13501,8.347174
13502,14.47537
13503,12.26506
13504,12.07436
13505,10.08942
13506,12.26506
13507,13.61725
13508,9.413323
13509,74.01507
13510,12.26506
13511,12.21305
13512,11.81433
13513,85.1707083947
13514,14.06798
13515,36.43979
13516,24.95484
13517,12.49909
13518,30.875
13519,9.413323
13520,11.81433
13521,8.347174
13522,10.95621
13523,45.81844
13524,24.95484
13525,8.815239
13526,39.93295
13527,8.347174
13528,75.97401
13529,77.7856254495
13530,36.53513
13531,10.95621
13532,71.9725878669
13533,8.347174
13534,30.875
13535,12.71579
13536,28.50001
13537,12.70712
13538,9.864053
13539,21.41834
13540,13.66059
13541,8.347174
13542,9.413322
13543,38.23404
13544,49.5009802438
13545,14.47537
13546,22.48449
13547,67.14143
13548,13.66059
13549,13.66059
13550,13.38321
13551,13.66059
13552,14.06798
13553,45.81844
13554,9.864053
13555,45.81844
13556,8.815239
13557,13.66059
13558,11.19891
13559,38.23404
13560,10.12409
13561,11.47628
13562,14.06798
13563,62.7780519037
13564,30.875
13565,13.38321
13566,21.41834
13567,34.29882
13568,30.875
13569,10.08942
13570,9.413323
13571,18.26323
13572,10.91287
13573,10.86086
13574,34.29882
13575,13.66059
13576,9.768706
13577,18.55794
13578,23.38595
13579,10.86086
13580,13.9813
13581,20.01414
13582,12.07436
13583,45.81844
13584,11.71031
13585,39.04015
13586,36.43979
13587,9.933396
13588,62.7780519037
13589,13.9813
13590,26.54107
13591,80.3195300542
13592,11.19891
13593,49.5009802438
13594,74.01507
13595,36.53513
13596,9.768706
13597,19.09535
13598,10.08942
13599,55.369
13600,21.41834
13601,9.708031
13602,12.03969
13603,12.42108
13604,22.21579
13605,11.47628
13606,30.875
13607,12.37774
13608,14.47537
13609,11.81433
13610,21.41834
13611,12.49909
13612,11.47628
13613,34.29882
13614,85.1707083947
13615,28.50001
13616,23.38595
13617,77.7856254495
13618,9.768706
13619,9.413323
13620,10.23677
13621,12.21305
13622,13.38321
13623,22.48449
13624,13.38321
13625,13.38321
13626,12.42108
13627,50.38642
13628,55.369
13629,9.864053
13630,9.933396
13631,21.41834
13632,8.797903
13633,8.815239
13634,62.7780519037
13635,11.81433
13636,83.7544654913
13637,12.70712
13638,85.1707083947
13639,12.70712
13640,45.81844
13641,45.81844
13642,27.45986
13643,20.3782
13644,18.55794
13645,12.07436
13646,12.49909
13647,12.71579
13648,9.864053
13649,24.86816
13650,43.43477
13651,71.9725878669
13652,11.71031
13653,14.06798
13654,30.875
13655,12.58577
13656,24.95484
13657,10.86086
13658,58.02282
13659,12.24772
13660,12.26506
13661,12.07436
13662,12.49909
13663,22.21579
13664,14.47537
13665,12.49909
13666,43.43477
13667,14.06798
13668,83.7544654913
13669,12.21305
13670,58.02282
13671,26.54107
13672,12.24772
13673,36.53513
13674,30.875
13675,12.49909
13676,58.02282
13677,22.21579
13678,10.86086
13679,22.21579
13680,22.48449
13681,9.708031
13682,62.7780519037
13683,10.12409
13684,49.5009802438
13685,11.81433
13686,13.66059
13687,13.61725
13688,12.70712
13689,13.38321
13690,9.708031
13691,34.29882
13692,11.47628
13693,10.08942
13694,8.815239
13695,20.3782
13696,8.347174
13697,39.04015
13698,12.07436
13699,38.23404
13700,9.768706
13701,9.413323
13702,71.9725878669
13703,11.19891
13704,9.768706
